Model_Year,Engine_Size,Mileage,Doors,Owner_Count,Horsepower,Price,Car_Age,Mileage_per_Year,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Year_Category_Old,Year_Category_Modern,Year_Category_New,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Tesla,Brand_Toyota
2023.0,0.9884262216794275,1.7450737657073898,2.0,3.0,0.8603994863885026,56053.25,-1.643645731218646,4.6675698108607095,False,False,True,False,False,False,True,True,False,False,False,False
2009.0,-0.7574519659623291,-1.5126543175579477,3.0,2.0,0.9336435081676062,49052.9,0.9000960490618575,-1.0589539036117999,False,False,False,False,False,False,False,False,False,False,False,False
2013.0,-0.23368850966980195,-0.1418823816479757,4.0,4.0,-1.305530871936418,34220.1,0.1733126832674279,-0.3847590139265343,False,False,True,False,True,False,False,False,False,False,True,False
2007.0,0.6392505841510766,-0.3978744338806675,4.0,2.0,0.3686181973002356,46273.25,1.2634877319590723,-0.702876335180867,False,False,False,True,False,False,False,False,False,True,False,False
2014.0,-0.5828641471981536,0.7594963218534796,4.0,2.0,0.8080823279748572,46711.45,-0.008383158181179507,0.13129737818351075,False,False,True,False,True,False,False,False,True,False,False,False
2023.0,-1.54309715040112,-0.445612671087504,2.0,3.0,-0.10223622842257321,46896.8,-1.643645731218646,1.0651610143628432,False,True,False,False,False,False,True,True,False,False,False,False
2007.0,-0.4082763284339778,0.6951900030701783,4.0,3.0,1.2475464586494787,40811.35,1.2634877319590723,-0.34338491033124285,False,False,True,False,False,False,False,False,False,False,True,False
2019.0,1.5994835873540425,0.4034702323139125,3.0,1.0,1.2056927319185624,67784.45,-0.9168623654242165,0.6484494502804339,False,False,True,False,False,True,False,False,False,False,True,False
2005.0,0.5519566747689887,-0.10731639484227677,4.0,1.0,0.7453017378784826,44801.4,1.626879414856287,-0.6579704997928881,True,False,False,False,False,False,False,False,True,False,False,False
2011.0,0.6392505841510766,1.4246145395304601,2.0,3.0,-1.546189800639187,32714.75,0.5367043661646427,0.16176672872796813,False,False,False,False,True,False,False,True,False,False,False,False
2016.0,0.4646627653869007,-0.5291858635918724,4.0,4.0,-1.190433123426398,47823.6,-0.3717748410783943,-0.40369558206794137,False,True,False,False,False,True,False,False,False,True,False,False
2021.0,-1.0193336941085926,1.6126006042783099,2.0,1.0,-0.8556033095790673,37807.85,-1.2802540483214313,2.578315154287951,False,False,False,False,False,False,True,False,False,False,False,True
2009.0,-0.23368850966980195,-0.251621346998023,2.0,2.0,1.1115218467740007,50356.1,0.9000960490618575,-0.5981388022588363,False,True,False,False,False,False,False,True,False,False,False,False
2008.0,0.9011323122973399,-1.058756798986319,3.0,4.0,0.48371594581025557,48754.1,1.0817918905104649,-0.9073730824177272,False,False,True,True,False,False,False,False,True,False,False,False
2016.0,-1.3685093316369443,0.5923320640490835,3.0,2.0,-0.6567981076072147,36202.1,-0.3717748410783943,0.26693955105413353,True,False,False,True,False,True,False,False,False,False,True,False
2022.0,-0.7574519659623291,0.9103427172206456,4.0,3.0,0.26398388047294474,43698.45,-1.4619498897700387,2.4030348209208383,True,False,False,False,False,False,True,False,False,True,False,False
2021.0,-0.7574519659623291,-1.097093945676197,2.0,2.0,0.10703240523200849,54538.35,-1.2802540483214313,-0.39226895689137276,False,False,False,True,False,False,True,True,False,False,False,False
2023.0,-0.23368850966980195,-1.525647840002489,2.0,4.0,-0.20687054524986406,55129.25,-1.643645731218646,-0.7108705197159317,True,False,False,True,False,False,True,False,False,False,False,True
2013.0,1.6867774967361309,1.5940128967923084,3.0,3.0,-0.8974570363099836,47514.85,0.1733126832674279,0.4308241509559892,False,False,False,False,True,False,False,False,False,False,False,True
2008.0,-1.455803241019032,-1.2105147069321254,3.0,4.0,0.27444731215567386,35287.65,1.0817918905104649,-0.9599107146833886,False,False,False,False,False,False,False,False,False,False,False,False
2006.0,0.11548712785854938,-0.14302624057019117,4.0,2.0,-1.3578480303500633,33525.3,1.4451835734076797,-0.6450346592968177,False,True,False,False,False,False,False,False,False,False,False,False
2008.0,-1.1066276034906806,-0.03527115553836135,2.0,4.0,1.666083725958642,42929.85,1.0817918905104649,-0.5530487965040414,False,False,False,False,False,False,False,False,True,False,False,False
2006.0,1.6867774967361309,-0.4749240559692756,3.0,3.0,-0.13362652347076046,47126.8,1.4451835734076797,-0.7489926472633106,False,True,False,False,False,False,False,True,False,False,False,False
2019.0,-1.2812154222548564,-1.6875038774959792,4.0,2.0,-0.3847488838562585,44889.05,-0.9168623654242165,-1.0707704709076054,True,False,False,False,False,True,False,True,False,False,False,False
2006.0,-0.32098241905188984,0.12065111379613584,2.0,2.0,-1.1276525333300236,35642.65,1.4451835734076797,-0.5624448802731411,False,False,False,True,False,False,False,False,False,False,True,False
2008.0,0.9011323122973399,0.2277806509798791,2.0,1.0,0.5988136943202755,49493.95,1.0817918905104649,-0.4619819172570734,False,False,False,False,False,False,False,False,False,False,True,False
2010.0,0.7265444935331641,1.124190717287961,3.0,1.0,0.8603994863885026,47743.2,0.7184002076132501,-0.03249031307027517,False,False,True,True,False,False,False,False,False,False,True,False
2011.0,-0.23368850966980195,0.3366795949339244,4.0,4.0,0.7662286012439409,44302.3,0.5367043661646427,-0.2854887922590957,False,False,False,False,True,False,False,False,False,False,False,False
2014.0,-0.49557023781606574,0.5880962114777543,3.0,1.0,1.3207904804285824,46695.95,-0.008383158181179507,0.04457313645130409,False,False,False,False,True,False,False,True,False,False,False,False
2023.0,-0.32098241905188984,-0.6800858773460172,4.0,1.0,1.258009890332208,63718.75,-1.643645731218646,0.6795885624675703,False,False,True,True,False,False,True,True,False,False,False,False
2023.0,-0.7574519659623291,1.5563727891331554,2.0,1.0,0.3895450606656938,45931.15,-1.643645731218646,4.357266133209189,False,False,True,False,False,False,True,False,False,False,False,True
2016.0,-1.0193336941085926,0.14510109825849166,4.0,1.0,-0.7091152660208602,39792.25,-0.3717748410783943,-0.00049157143373394,True,False,False,False,False,True,False,False,False,False,False,False
2007.0,-0.059100690905626474,0.8541685204624699,4.0,3.0,0.0965689735492794,39293.6,1.2634877319590723,-0.2910994166258011,False,False,False,True,False,False,False,False,False,True,False,False
2017.0,-0.7574519659623291,0.6034489429493651,4.0,3.0,0.9964240982639807,46809.0,-0.5534706825270017,0.41739694394803906,True,False,False,False,False,True,False,False,False,False,False,False
2022.0,-0.7574519659623291,1.0744864725585666,4.0,1.0,1.0905949834085424,50932.25,-1.4619498897700387,2.618971852597411,True,False,False,True,False,False,True,False,False,True,False,False
2012.0,0.5519566747689887,0.7361365779263604,4.0,4.0,-0.2487242719807804,42371.8,0.3550085247160353,-0.051720614415524356,False,False,True,False,True,False,False,False,False,False,False,True
2019.0,1.6867774967361309,1.014987935807702,3.0,3.0,0.2325935854247575,56327.7,-0.9168623654242165,1.1512454500363896,False,True,False,False,False,True,False,False,True,False,False,False
2005.0,0.3773688560048128,1.6497938920459725,4.0,1.0,1.1010584150912717,43533.8,1.626879414856287,-0.13262005192438264,True,False,False,True,False,False,False,True,False,False,False,False
2012.0,-1.455803241019032,0.7457342691955747,2.0,2.0,1.3940345022076859,43158.95,0.3550085247160353,-0.04751191138088742,False,False,False,True,True,False,False,True,False,False,False,False
2008.0,1.5994835873540425,0.6613031824995448,4.0,3.0,-1.2636771452055016,42674.15,1.0817918905104649,-0.3118991462953626,False,False,True,True,False,False,False,False,False,False,True,False
2020.0,-0.6701580565802412,-0.2571976592438235,2.0,3.0,-0.7509689927517765,44544.7,-1.098558206872824,0.2866349254816231,False,False,False,True,False,True,False,False,True,False,False,False
2014.0,-1.3685093316369443,-1.5458619718935158,3.0,4.0,-1.075335374916378,39019.8,-0.008383158181179507,-1.0351572379074334,False,False,False,False,True,False,False,False,True,False,False,False
2016.0,0.3773688560048128,0.5318683963325997,3.0,3.0,-0.37428545217352943,49124.25,-0.3717748410783943,0.2307840346341817,False,False,True,False,False,True,False,False,False,False,False,True
2018.0,0.4646627653869007,0.8746686170840504,4.0,4.0,-1.6508241174664777,42775.25,-0.7351665239756091,0.7913863188229384,False,False,False,True,False,True,False,False,True,False,False,False
2018.0,0.5519566747689887,-0.4553354719263356,3.0,2.0,0.3790816289829647,55378.0,-0.7351665239756091,-0.18065165859020244,False,False,True,False,False,True,False,False,False,True,False,False
2006.0,-0.7574519659623291,-0.023385746424716157,4.0,1.0,1.3731076388422279,44945.6,1.4451835734076797,-0.6075605197465912,False,True,False,False,False,False,False,False,True,False,False,False
2009.0,-1.6303910597832076,-0.3611279660044953,3.0,4.0,0.07564211018382123,33585.45,0.9000960490618575,-0.638155443309769,False,False,False,False,False,False,False,True,False,False,False,False
2009.0,1.6867774967361309,-0.0134484720379692,4.0,3.0,-0.9811644897718164,45173.8,0.9000960490618575,-0.5111040774922737,False,False,True,True,False,False,False,True,False,False,False,False
2010.0,-0.844745875344417,0.8570281677680086,4.0,3.0,-0.8660667412617964,31674.6,0.7184002076132501,-0.1358614812624445,True,False,False,False,False,False,False,True,False,False,False,False
2017.0,0.6392505841510766,-1.2618989944535237,2.0,4.0,-1.1276525333300236,46337.4,-0.5534706825270017,-0.8095693083396612,False,False,False,True,False,True,False,True,False,False,False,False
2013.0,0.7265444935331641,1.072323864283753,2.0,2.0,-1.5252629372737287,36860.3,0.1733126832674279,0.1857167429790936,False,True,False,False,True,False,False,False,False,True,False,False
2019.0,0.3773688560048128,0.7635534464682127,2.0,1.0,-0.10223622842257321,48386.1,-0.9168623654242165,0.9445134867288699,False,False,True,False,False,True,False,False,False,False,False,False
2018.0,-0.5828641471981536,0.420145550664335,2.0,3.0,1.5928397041795386,50867.8,-0.7351665239756091,0.4591966016477238,False,False,False,True,False,True,False,False,False,False,True,False
2011.0,-0.7574519659623291,0.7149215694783952,4.0,2.0,1.6974740210068293,46974.15,0.5367043661646427,-0.12999161641757456,False,False,False,False,True,False,False,False,False,False,False,True
2006.0,0.3773688560048128,-0.13564477596276944,3.0,1.0,-1.1067256699645653,35864.65,1.4451835734076797,-0.6427226157303038,False,False,False,True,False,False,False,True,False,False,False,False
2011.0,1.3376018592077792,1.6605175694417427,4.0,1.0,-1.075335374916378,41306.8,0.5367043661646427,0.2587476493881882,False,True,False,False,True,False,False,False,True,False,False,False
2010.0,1.5994835873540425,-0.39419263797478643,2.0,3.0,1.655620294275913,58606.95,0.7184002076132501,-0.6199868071675282,False,False,True,True,False,False,False,True,False,False,False,False
2021.0,-1.3685093316369443,-1.4196621617409615,2.0,4.0,0.012861520087446726,46261.75,-1.2802540483214313,-0.7458940610307068,True,False,False,False,False,False,True,False,True,False,False,False
2006.0,-1.1939215128727683,-0.5362634906730805,3.0,3.0,0.3790816289829647,36979.4,1.4451835734076797,-0.7682055613559873,True,False,False,False,False,False,False,False,False,False,True,False
2007.0,1.5994835873540425,0.9111469930253284,2.0,3.0,-0.3952123155389876,43145.2,1.2634877319590723,-0.27236010758331103,True,False,False,False,False,False,False,False,False,False,True,False
2009.0,0.813838402915252,-0.8082338222254698,4.0,3.0,0.8185457596575862,51605.25,0.9000960490618575,-0.8015398553434123,False,False,True,True,False,False,False,False,False,False,True,False
2009.0,1.3376018592077792,1.164904945800568,4.0,2.0,-0.6358712442417566,45407.3,0.9000960490618575,-0.08050229122036372,True,False,False,True,False,False,False,False,True,False,False,False
2005.0,-1.0193336941085926,0.42616868280162584,4.0,4.0,1.6137665675449968,36545.95,1.626879414856287,-0.4984662122346346,False,True,False,True,False,False,False,True,False,False,False,False
2012.0,0.3773688560048128,0.6518306007999479,4.0,2.0,-0.46845633731809116,41880.65,0.3550085247160353,-0.08868979917228946,False,False,True,False,True,False,False,False,False,False,True,False
2016.0,0.7265444935331641,-0.7556520573948771,4.0,3.0,1.5823762724968096,60775.15,-0.3717748410783943,-0.5391157856024403,False,False,False,True,False,True,False,False,False,True,False,False
2008.0,0.6392505841510766,-1.1042609367357032,3.0,4.0,0.15934956364565392,46451.4,1.0817918905104649,-0.9231263284132959,False,True,False,True,False,False,False,False,True,False,False,False
2017.0,-0.32098241905188984,0.8344905724412318,4.0,1.0,-0.6672615392899438,41520.65,-0.5534706825270017,0.5693687431903653,False,False,False,True,False,True,False,False,True,False,False,False
2019.0,-1.6303910597832076,1.3370557135939973,2.0,4.0,1.5614494091313513,41123.7,-0.9168623654242165,1.4160528127604088,True,False,False,True,False,True,False,True,False,False,False,False
2015.0,0.29007494662272487,-1.3245610160361403,2.0,3.0,1.4149613655731441,59006.7,-0.19007899962978692,-0.9030738363745531,False,True,False,True,True,False,False,False,True,False,False,False
2014.0,-0.844745875344417,1.1441903756310723,2.0,4.0,0.9859606665812516,38815.25,-0.008383158181179507,0.3259431111390915,False,False,True,True,True,False,False,False,True,False,False,False
2007.0,-0.1463946002877144,-1.137343481501654,2.0,1.0,-0.562627222462653,42436.95,1.2634877319590723,-0.9460758873527555,False,True,False,True,False,False,False,False,False,False,True,False
2018.0,1.5994835873540425,1.7263073302647922,3.0,1.0,-1.0125547848200036,48448.75,-0.7351665239756091,1.4138093467573087,False,False,False,True,False,True,False,True,False,False,False,False
2020.0,-0.32098241905188984,-1.6692200075361912,2.0,4.0,-0.07084593337438595,49320.9,-1.098558206872824,-1.0401981732752137,False,False,True,True,False,True,False,False,False,False,True,False
2014.0,1.2503079498256917,-0.5827685049794036,3.0,1.0,0.7662286012439409,60686.5,-0.008383158181179507,-0.5478556226851505,False,True,False,True,True,False,False,False,False,False,True,False
2014.0,-1.0193336941085926,1.5697058946952296,2.0,2.0,-1.6298972541010197,30002.85,-0.008383158181179507,0.5412435018753146,False,True,False,False,True,False,False,True,False,False,False,False
2016.0,0.6392505841510766,-1.4748891003291773,3.0,4.0,-0.3010414303944258,51880.25,-0.3717748410783943,-0.9691986386239311,False,True,False,False,False,True,False,False,False,False,False,True
2013.0,1.6867774967361309,1.1341637372660271,3.0,1.0,0.0023980884047176423,50633.3,0.1733126832674279,0.21477123719266916,False,True,False,True,True,False,False,False,False,False,True,False
2005.0,-1.3685093316369443,-1.4455777154474059,3.0,1.0,0.8394726230230445,42980.25,1.626879414856287,-1.058091191926606,False,False,True,False,False,False,False,False,False,True,False,False
2009.0,-1.7176849691652956,-1.695904091455999,2.0,4.0,-1.420628620446438,31065.55,0.9000960490618575,-1.1259182614859982,False,False,False,False,False,False,False,False,False,True,False,False
2012.0,-0.23368850966980195,0.3273142500082852,3.0,2.0,-1.6194338224182905,32736.5,0.3550085247160353,-0.23099412133226035,False,True,False,True,True,False,False,False,True,False,False,False
2015.0,-1.3685093316369443,-0.534190246376565,4.0,4.0,0.7976188962921281,40745.6,-0.19007899962978692,-0.46983997790686605,False,False,True,True,True,False,False,False,False,True,False,False
2016.0,0.9011323122973399,0.563717718198037,4.0,1.0,-0.6149443808762983,48058.15,-0.3717748410783943,0.2498290036736006,False,False,False,True,False,True,False,False,True,False,False,False
2005.0,1.512189677971955,-1.3078678248900582,2.0,4.0,1.6346934309104548,58769.0,1.626879414856287,-1.0169179353472786,False,True,False,False,False,False,False,False,False,False,False,True
2015.0,-0.23368850966980195,-1.1024736571697415,4.0,1.0,0.2849107438384029,52699.4,-0.19007899962978692,-0.7813388645207364,False,False,False,True,True,False,False,True,False,False,False,False
2009.0,-0.844745875344417,-1.6687016964620622,4.0,3.0,1.4777419556695186,49037.45,0.9000960490618575,-1.1159777803892919,False,False,False,False,False,False,False,True,False,False,False,False
2019.0,-0.23368850966980195,-0.16454508654436983,4.0,4.0,-0.35335858880807125,48477.5,-0.9168623654242165,0.18142154824202894,False,False,True,True,False,True,False,True,False,False,False,False
2009.0,0.813838402915252,-0.6009093925739146,2.0,4.0,1.1952293002358334,55577.25,0.9000960490618575,-0.7257779757627335,False,False,False,False,False,False,False,False,False,True,False,False
2016.0,-1.7176849691652956,0.38740258901591695,2.0,1.0,1.2998636170631241,44627.4,-0.3717748410783943,0.1443976795580744,False,False,True,False,False,True,False,False,False,False,False,True
2009.0,0.3773688560048128,-1.1290683771112515,4.0,1.0,-0.0394556383261987,46647.8,0.9000960490618575,-0.9187813639945128,False,True,False,True,False,False,False,False,False,True,False,False
2021.0,0.4646627653869007,-0.6171915094198256,2.0,1.0,1.1638390051876462,64835.8,-1.2802540483214313,0.13383851602780172,False,False,False,True,False,False,True,False,False,True,False,False
2021.0,0.5519566747689887,0.321166008301377,3.0,1.0,0.3790816289829647,57016.7,-1.2802540483214313,1.1625411544100777,False,False,False,False,False,False,True,False,False,False,False,True
2016.0,-0.844745875344417,1.2016514136767402,4.0,4.0,-0.7405055610690474,32798.5,-0.3717748410783943,0.6312948173234209,True,False,False,False,False,True,False,False,False,False,False,True
2019.0,0.813838402915252,0.6607669986297563,2.0,1.0,0.5883502626375464,56146.65,-0.9168623654242165,0.8600014366164485,False,True,False,True,False,True,False,False,False,False,False,True
2019.0,-1.3685093316369443,0.07890026313527093,2.0,4.0,0.7348383061957536,42277.45,-0.9168623654242165,0.3815847606540082,False,True,False,True,False,True,False,False,False,False,False,True
2010.0,-1.0193336941085926,0.4236843642049391,4.0,2.0,-0.5207734957317366,33986.9,0.7184002076132501,-0.3035318949624268,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,1.3376018592077792,1.5228970428626931,2.0,4.0,0.26398388047294474,52889.8,-0.3717748410783943,0.823390369239535,True,False,False,True,False,True,False,False,False,False,False,False
2022.0,0.9011323122973399,-0.9217260746640367,4.0,1.0,1.142912141822188,66928.75,-1.4619498897700387,-0.0071177671713544026,False,False,True,False,False,False,True,False,False,False,False,False
2018.0,-1.6303910597832076,0.6555481422971482,2.0,1.0,-0.6358712442417566,38190.25,-0.7351665239756091,0.6312413802610206,False,False,True,True,False,True,False,False,False,False,False,True
2006.0,-0.844745875344417,1.3210059430916614,3.0,2.0,-1.7031412758801232,21956.6,1.4451835734076797,-0.18646628954521224,False,False,False,True,False,False,False,False,False,False,False,False
2013.0,-0.932039784726505,-1.518427230556004,4.0,4.0,-1.556653232321916,33230.05,0.1733126832674279,-1.0315070167691296,False,False,False,True,True,False,False,False,False,False,False,False
2009.0,-0.7574519659623291,1.485310553590519,3.0,2.0,1.4672785239867896,40220.95,0.9000960490618575,0.036582468714363076,False,False,False,False,False,False,False,False,False,False,False,True
2005.0,-0.844745875344417,0.7954385139249691,4.0,4.0,-1.5357263689564578,23596.9,1.626879414856287,-0.388059897609653,False,False,False,True,False,False,False,False,False,False,False,False
2007.0,-1.455803241019032,-0.783176162710687,2.0,1.0,-0.46845633731809116,33300.15,1.2634877319590723,-0.8295959162153711,False,False,True,False,False,False,False,False,False,True,False,False
2010.0,-0.1463946002877144,1.3495309249644099,3.0,4.0,-0.3115048620771549,35924.8,0.7184002076132501,0.05469885528447912,False,True,False,True,False,False,False,False,True,False,False,False
2009.0,0.813838402915252,0.30836908660909135,2.0,1.0,-0.9079204679927128,45286.5,0.9000960490618575,-0.3935033530328166,False,False,False,False,False,False,False,False,True,False,False,False
2009.0,0.3773688560048128,-1.2536953812457596,4.0,1.0,-0.13362652347076046,49362.45,0.9000960490618575,-0.9643233972976225,False,True,False,False,False,False,False,False,False,False,False,True
2005.0,0.6392505841510766,0.03793581548342917,4.0,3.0,-1.4834092105428125,33267.05,1.626879414856287,-0.6145421991802738,False,False,False,True,False,False,False,True,False,False,False,False
2021.0,-1.455803241019032,-0.9978999297653236,4.0,3.0,0.023324951770175812,45882.85,-1.2802540483214313,-0.2835245349070363,True,False,False,False,False,False,True,False,False,False,False,True
2023.0,1.5994835873540425,1.629061449080817,4.0,4.0,-1.1276525333300236,48620.8,-1.643645731218646,4.476796826238999,False,False,False,False,False,False,True,True,False,False,False,False
2018.0,1.2503079498256917,0.3928359188964405,4.0,1.0,1.404497933890415,64542.2,-0.7351665239756091,0.4392372650961243,False,False,False,False,False,True,False,False,True,False,False,False
2016.0,1.0757201310615159,-0.2966607920602574,3.0,2.0,-1.315994303619147,51050.1,-0.3717748410783943,-0.26465234570271123,False,False,False,False,False,True,False,False,False,False,False,True
2014.0,1.1630140404436033,0.8760269495541814,4.0,1.0,-1.3473845986673343,43347.45,-0.008383158181179507,0.1902590107272008,False,False,True,True,True,False,False,False,False,False,True,False
2022.0,1.512189677971955,0.6237703116143495,2.0,2.0,-0.5207734957317366,56486.15,-1.4619498897700387,2.0260384831701685,True,False,False,True,False,False,True,False,False,True,False,False
2015.0,0.2027810372406373,-0.5809097342308034,3.0,4.0,1.132448710139459,55375.3,-0.19007899962978692,-0.4954487994444386,False,False,False,True,True,False,False,False,False,False,False,False
2006.0,-1.0193336941085926,1.494729516903137,2.0,4.0,1.0801315517258134,35686.6,1.4451835734076797,-0.13205209228972958,False,False,False,False,False,False,False,True,False,False,False,False
2022.0,0.4646627653869007,-1.6801760312755363,4.0,2.0,-0.41613917890444574,57585.55,-1.4619498897700387,-1.0048860463772575,False,True,False,False,False,False,True,False,False,False,True,False
2011.0,0.9011323122973399,0.9775623016964645,2.0,2.0,-1.7136047075628522,38071.4,0.5367043661646427,-0.022018692021640505,True,False,False,True,True,False,False,False,False,False,False,False
2019.0,0.9011323122973399,-0.1161634286937871,3.0,1.0,1.3207904804285824,65408.15,-0.9168623654242165,0.221201433419272,False,False,False,True,False,True,False,False,False,False,False,False
2015.0,0.11548712785854938,1.302596963562256,3.0,4.0,-1.5775800956873742,32626.1,-0.19007899962978692,0.5369766209517156,False,True,False,False,True,False,False,False,False,False,False,True
2022.0,-1.455803241019032,1.3210774342743,3.0,1.0,1.027814393312168,46715.4,-1.4619498897700387,2.943371158568847,False,True,False,True,False,False,True,False,False,False,False,False
2016.0,-0.4082763284339778,0.402934048444124,2.0,2.0,0.7557651695612118,50780.95,-0.3717748410783943,0.15368504100322314,False,False,True,True,False,True,False,False,False,True,False,False
2010.0,1.512189677971955,-0.9233346262734021,3.0,3.0,1.0068875299467097,59547.25,0.7184002076132501,-0.8247236820335545,False,True,False,False,False,False,False,False,False,False,True,False
2017.0,0.29007494662272487,-1.049659545995574,2.0,3.0,-0.3428951571253422,48685.65,-0.5534706825270017,-0.6699649828192292,False,False,False,True,False,True,False,False,False,False,False,False
2020.0,0.2027810372406373,1.6746013324215208,4.0,3.0,0.48371594581025557,51130.4,-1.098558206872824,2.1018858281223936,False,False,True,False,False,True,False,False,False,False,False,True
2022.0,-0.7574519659623291,-1.4019323484466215,4.0,2.0,-1.5880435273701032,48141.15,-1.4619498897700387,-0.638846443901117,False,False,True,True,False,False,True,False,False,True,False,False
2014.0,-0.4082763284339778,1.3427213898180959,2.0,1.0,1.6870105893241003,49889.85,-0.008383158181179507,0.4263949231475745,False,False,False,False,True,False,False,False,True,False,False,False
2012.0,1.4248957685898667,-1.0283015551823318,3.0,4.0,-0.3952123155389876,52625.9,0.3550085247160353,-0.825447953308329,True,False,False,False,True,False,False,False,False,False,True,False
2022.0,0.6392505841510766,-0.6640361068436813,2.0,2.0,-0.46845633731809116,56077.85,-1.4619498897700387,0.3318826817303025,False,True,False,False,False,False,True,False,False,False,False,False
2005.0,0.9884262216794275,1.0153453917208946,2.0,3.0,0.7766920329266699,47665.7,1.626879414856287,-0.3223109360324896,False,False,True,False,False,False,False,False,False,False,False,True
2012.0,-0.1463946002877144,-0.0809004028573631,2.0,1.0,-0.5417003590971948,44898.5,0.3550085247160353,-0.4100011554311609,True,False,False,False,True,False,False,False,True,False,False,False
2010.0,0.4646627653869007,1.2179871489096301,4.0,4.0,0.31630103888659017,41296.8,0.7184002076132501,0.0038016250266276297,False,False,False,True,False,False,False,False,True,False,False,False
2009.0,-0.844745875344417,0.7678965358134996,2.0,4.0,0.5778868309548173,36706.95,0.9000960490618575,-0.22557975942084804,False,True,False,True,False,False,False,True,False,False,False,False
2019.0,0.7265444935331641,-0.47708666424408924,4.0,2.0,0.49417937749298463,58402.85,-0.9168623654242165,-0.07555327706068614,False,True,False,True,False,True,False,False,False,True,False,False
2019.0,-0.23368850966980195,-0.17030012674676645,2.0,2.0,-0.9079204679927128,47897.6,-0.9168623654242165,0.1766896963664943,False,False,True,False,False,True,False,False,False,False,False,False
2006.0,-0.1463946002877144,-0.16954946932906256,4.0,4.0,1.0068875299467097,43094.5,1.4451835734076797,-0.65334234126463,False,True,False,True,False,False,False,False,False,False,False,True
2005.0,0.5519566747689887,-1.043493431493006,2.0,4.0,-0.33243172544261307,43186.4,1.626879414856287,-0.937873832644954,False,True,False,False,False,False,False,True,False,False,False,False
2015.0,1.512189677971955,-0.8590104346944412,2.0,3.0,1.4568150923040604,63508.3,-0.19007899962978692,-0.6478869261179769,False,True,False,False,True,False,False,False,False,True,False,False
2014.0,-1.455803241019032,-0.1430441133658508,3.0,4.0,0.787155464609399,40110.35,-0.008383158181179507,-0.3253658917844744,False,True,False,True,True,False,False,True,False,False,False,False
2022.0,1.1630140404436033,-1.314873960788628,3.0,2.0,1.4254247972558731,70167.6,-1.4619498897700387,-0.5243179942825865,False,False,False,False,False,False,True,False,False,False,True,False
2022.0,-0.6701580565802412,0.443791259322008,2.0,1.0,1.0801315517258134,55141.65,-1.4619498897700387,1.7892695470875157,True,False,False,True,False,False,True,False,False,True,False,False
2021.0,-0.1463946002877144,-0.31943073373060926,2.0,3.0,1.258009890332208,54500.8,-1.2802540483214313,0.4602677178762783,False,False,False,False,False,False,True,False,False,True,False,False
2012.0,-1.6303910597832076,-1.5098482886393878,2.0,3.0,-1.2218234184745853,32598.05,0.3550085247160353,-1.0366119865713184,False,False,False,False,True,False,False,False,False,False,False,False
2019.0,-0.6701580565802412,-1.5964241108145718,2.0,4.0,0.2325935854247575,49782.25,-0.9168623654242165,-0.9958837716600136,False,False,True,True,False,True,False,False,False,True,False,False
