Model_Year,Engine_Size,Mileage,Doors,Owner_Count,Horsepower,Price,Car_Age,Mileage_per_Year,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Year_Category_Old,Year_Category_Modern,Year_Category_New,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Tesla,Brand_Toyota
2006.0,-1.1933142403080153,-0.535272904393641,3.0,3.0,0.38003172919473105,36979.4,1.4463269246123587,-0.7686678943725311,True,False,False,False,False,False,False,False,False,False,True,False
2007.0,1.5989467488712141,0.9117815883698227,2.0,3.0,-0.3948103915082774,43145.2,1.2647294134343599,-0.27295705513509294,True,False,False,False,False,False,False,False,False,False,True,False
2009.0,0.813623345664556,-0.8071763447816389,4.0,3.0,0.8198069868910332,51605.25,0.9015343910783626,-0.8019931386037096,False,False,True,True,False,False,False,False,False,False,True,False
2009.0,1.3371722811356617,1.1654771293193393,4.0,2.0,-0.6356396992943476,45407.3,0.9015343910783626,-0.08115132526519497,True,False,False,True,False,False,False,False,True,False,False,False
2005.0,-1.0187979284843134,0.42692255867091194,4.0,4.0,1.6155907865319608,36545.95,1.6279244357903573,-0.49900177540150276,False,True,False,True,False,False,False,True,False,False,False,False
2012.0,0.3773325661053013,0.6525289750696017,4.0,2.0,-0.46810626779099446,41880.65,0.3567418575443667,-0.08933661043264358,False,False,True,False,True,False,False,False,False,False,True,False
2016.0,0.7263651897527049,-0.7546075124479668,4.0,3.0,1.584178268125082,60775.15,-0.3696481871676278,-0.5396403130254394,False,False,False,True,False,True,False,False,False,True,False,False
2008.0,0.6391070338408543,-1.1031306513562864,3.0,4.0,0.16014410034658,46451.4,1.0831319022563612,-0.9235466027865721,False,True,False,True,False,False,False,False,True,False,False,False
2017.0,-0.32073268118950593,0.8351440214496595,4.0,1.0,-0.6670522177012264,41520.65,-0.5512456983456264,0.568543278996591,False,False,False,True,False,True,False,False,True,False,False,False
2019.0,-1.6296050198672698,1.3375855565925991,2.0,4.0,1.563236589187163,41123.7,-0.9144407207016237,1.4149974866577444,True,False,False,True,False,True,False,True,False,False,False,False
2015.0,0.2900744101934503,-1.3233765478025283,2.0,3.0,1.4166448366217288,59006.7,-0.18805067598962918,-0.9034995546958893,False,True,False,True,True,False,False,False,True,False,False,False
2014.0,-0.8442816166606115,1.144767653903049,2.0,4.0,0.9873404183943864,38815.25,-0.0064531648116305474,0.32518373331975964,False,False,True,True,True,False,False,False,True,False,False,False
2007.0,-0.14621636936580432,-1.1362050594628899,2.0,1.0,-0.5623438230116306,42436.95,1.2647294134343599,-0.9464899312681601,False,True,False,True,False,False,False,False,False,False,True,False
2018.0,1.5989467488712141,1.7267414367404739,3.0,1.0,-1.0125899201768922,48448.75,-0.7328432095236251,1.4127546297217055,False,False,False,True,False,True,False,True,False,False,False,False
2020.0,-0.32073268118950593,-1.667950770345878,2.0,4.0,-0.07021436797053063,49320.9,-1.0960382318796225,-1.0405866644146906,False,False,True,True,False,True,False,False,False,False,True,False
2014.0,1.249914125223811,-0.5817664807812056,3.0,1.0,0.7674527895462353,60686.5,-0.0064531648116305474,-0.5483777773746737,False,True,False,True,True,False,False,False,False,False,True,False
2014.0,-1.0187979284843134,1.5701785173293128,2.0,2.0,-1.6303694488455072,30002.85,-0.0064531648116305474,0.5404256732588341,False,True,False,False,True,False,False,True,False,False,False,False
2016.0,0.6391070338408543,-1.4736676588693254,3.0,4.0,-0.30057283628764125,51880.25,-0.3696481871676278,-0.9696064050623675,False,True,False,False,False,True,False,False,False,False,False,True
2013.0,1.6862049047830656,1.1347434815919715,3.0,1.0,0.0030815083121863967,50633.3,0.17514434636636808,0.214042040854339,False,True,False,True,True,False,False,False,False,False,True,False
2005.0,-1.3678305521317171,-1.4443634831292769,3.0,1.0,0.8407486658289524,42980.25,1.6279244357903573,-1.0584748253823604,False,False,True,False,False,False,False,False,False,True,False,False
2009.0,-1.7168631757791208,-1.694628291309227,2.0,4.0,-1.4209526594663158,31065.550000000003,0.9015343910783626,-1.1262834809190447,False,False,False,False,False,False,False,False,False,True,False,False
2012.0,-0.23347452527765492,0.32809243914761455,3.0,2.0,-1.6198986093765475,32736.5,0.3567418575443667,-0.23160229912316513,False,True,False,True,True,False,False,False,True,False,False,False
2015.0,-1.3678305521317171,-0.5332001700120278,4.0,4.0,0.7988653079531141,40745.6,-0.18805067598962918,-0.4703833126630476,False,False,True,True,True,False,False,False,False,True,False,False
2016.0,0.900881501576407,0.5644377638510416,4.0,1.0,-0.6146980203564285,48058.15,-0.3696481871676278,0.2490902896823296,False,False,False,True,False,True,False,False,True,False,False,False
2005.0,1.5116885929593635,-1.3066874623505738,2.0,4.0,1.6365324654698798,58769.0,1.6279244357903573,-1.017312746718967,False,True,False,False,False,False,False,False,False,False,False,True
2015.0,-0.23347452527765492,-1.101343811372137,4.0,1.0,0.2857941739740949,52699.4,-0.18805067598962918,-0.7817976320442658,False,False,False,True,True,False,False,True,False,False,False,False
2009.0,-0.8442816166606115,-1.6674325867504747,4.0,3.0,1.4794698734354863,49037.45,0.9015343910783626,-1.11634569851249,False,False,False,False,False,False,False,True,False,False,False,False
2019.0,-0.23347452527765492,-0.16364592449027096,4.0,4.0,-0.3529270336324391,48477.5,-0.9144407207016237,0.18070140583944483,False,False,True,True,False,True,False,True,False,False,False,False
2009.0,0.813623345664556,-0.5999029066203209,2.0,4.0,1.1967572077735777,55577.25,0.9015343910783626,-0.7262518272265525,False,False,False,False,False,False,False,False,False,True,False,False
2016.0,-1.7168631757791208,0.3881659994147138,2.0,1.0,1.3014656024631737,44627.4,-0.3696481871676278,0.143687588575419,False,False,True,False,False,True,False,False,False,False,False,True
2009.0,0.3773325661053013,-1.1279319903362786,4.0,1.0,-0.0388018495636519,46647.8,0.9015343910783626,-0.9192028179598603,False,True,False,True,False,False,False,False,False,True,False,False
2021.0,0.46459072201715235,-0.616181018875921,2.0,1.0,1.1653446893666992,64835.8,-1.277635743057621,0.13313129169821394,False,False,False,True,False,False,True,False,False,True,False,False
2021.0,0.5518488779290033,0.321945709602141,3.0,1.0,0.38003172919473105,57016.7,-1.277635743057621,1.1615546528853269,False,False,False,False,False,False,True,False,False,False,False,True
2016.0,-0.8442816166606115,1.2022145593934488,4.0,4.0,-0.7403480939839434,32798.5,-0.3696481871676278,0.6304525411378755,True,False,False,False,False,True,False,False,False,False,False,True
2019.0,0.813623345664556,0.6614631749903481,2.0,1.0,0.5894485185739226,56146.65,-0.9144407207016237,0.8590970700456273,False,True,False,True,False,True,False,False,False,False,False,True
2019.0,-1.3678305521317171,0.07973954975070427,2.0,4.0,0.7360402711393566,42277.45,-0.9144407207016237,0.3808102769690637,False,True,False,True,False,True,False,False,False,False,False,True
2010.0,-1.0187979284843134,0.42443885109294444,4.0,2.0,-0.5204604651357924,33986.9,0.719936879900364,-0.30412037984577306,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,1.3371722811356617,1.5233811781444428,2.0,4.0,0.26485249503617575,52889.8,-0.3696481871676278,0.8224959420193361,True,False,False,True,False,True,False,False,False,False,False,False
2022.0,0.900881501576407,-0.9206406837751191,4.0,1.0,1.14440301042878,66928.75,-1.4592332542356197,-0.007786724003665829,False,False,True,False,False,False,True,False,False,False,False,False
2018.0,-1.6296050198672698,0.6562456022366322,2.0,1.0,-0.6356396992943476,38190.25,-0.7328432095236251,0.6303991185828288,False,False,True,True,False,True,False,False,False,False,False,True
2006.0,-0.8442816166606115,1.3215397335349386,3.0,2.0,-1.703665325128224,21956.6,1.4463269246123587,-0.187086555968443,False,False,False,True,False,False,False,False,False,False,False,False
2013.0,-0.9315397725724626,-1.517195080883202,4.0,4.0,-1.5570735725627902,33230.05,0.17514434636636808,-1.0318978674260424,False,False,False,True,True,False,False,False,False,False,False,False
2009.0,-0.7570234607487606,1.485803933277783,3.0,2.0,1.4689990339665269,40220.95,0.9015343910783626,0.0359016479294858,False,False,False,False,False,False,False,False,False,False,False,True
2005.0,-0.8442816166606115,0.7961015677959974,4.0,4.0,-1.536131893624871,23596.9,1.6279244357903573,-0.3886254344197551,False,False,False,True,False,False,False,False,False,False,False,False
2007.0,-1.455088708043568,-0.7821248482038659,2.0,1.0,-0.46810626779099446,33300.15,1.2647294134343599,-0.8300415826798176,False,False,True,False,False,False,False,False,False,True,False,False
2010.0,-0.14621636936580432,1.3500576996819613,3.0,4.0,-0.3110436757566008,35924.8,0.719936879900364,0.05401311617487028,False,True,False,True,False,False,False,False,True,False,False,False
2009.0,0.813623345664556,0.309151935315632,2.0,1.0,-0.9078815254872965,45286.5,0.9015343910783626,-0.3940674120271672,False,False,False,False,False,False,False,False,True,False,False,False
2009.0,0.3773325661053013,-1.2525283424310087,4.0,1.0,-0.13303940478428808,49362.45,0.9015343910783626,-0.964732487290284,False,True,False,False,False,False,False,False,False,False,False,True
2005.0,0.6391070338408543,0.03878517731400247,4.0,3.0,-1.483777696280073,33267.05,1.6279244357903573,-0.6150462494736929,False,False,False,True,False,False,False,True,False,False,False,False
2021.0,-1.455088708043568,-0.9967958038995619,4.0,3.0,0.024023187250105545,45882.85,-1.277635743057621,-0.28411845148579234,True,False,False,False,False,False,True,False,False,False,False,True
2023.0,1.5989467488712141,1.6295194732029108,4.0,4.0,-1.1277691543354476,48620.8,-1.6408307654136183,4.474910554466223,False,False,False,False,False,False,True,True,False,False,False,False
2018.0,1.249914125223811,0.39359799296652764,4.0,1.0,1.4061739971527694,64542.2,-0.7328432095236251,0.4384471296288921,False,False,False,False,False,True,False,False,True,False,False,False
2016.0,1.075397813400109,-0.2957291361185867,3.0,2.0,-1.3162442647767199,51050.1,-0.3696481871676278,-0.2652513857951737,False,False,False,False,False,True,False,False,False,False,False,True
2014.0,1.1626559693119596,0.876670182681289,4.0,1.0,-1.3476567831835986,43347.45,-0.0064531648116305474,0.18953646908732194,False,False,True,True,True,False,False,False,False,False,True,False
2022.0,1.5116885929593635,0.6244755873184578,2.0,2.0,-0.5204604651357924,56486.15,-1.4592332542356197,2.024817555191155,True,False,False,True,False,False,True,False,False,True,False,False
2015.0,0.2028162542815997,-0.5799081671976903,3.0,4.0,1.1339321709598205,55375.3,-0.18805067598962918,-0.4959851817932056,False,False,False,True,True,False,False,False,False,False,False,False
2006.0,-1.0187979284843134,1.49522057999425,2.0,4.0,1.0815779736150226,35686.6,1.4463269246123587,-0.1326871313438641,False,False,False,False,False,False,False,True,False,False,False,False
2022.0,0.46459072201715235,-1.6789040994487132,4.0,2.0,-0.41575207044619655,57585.55,-1.4592332542356197,-1.0052841242246784,False,True,False,False,False,False,True,False,False,False,True,False
2011.0,0.900881501576407,0.9781805621808104,2.0,2.0,-1.7141361645971838,38071.4,0.5383393687223654,-0.02268360347840583,True,False,False,True,True,False,False,False,False,False,False,False
2019.0,0.900881501576407,-0.1152761661193496,3.0,1.0,1.3224072814010928,65408.15,-0.9144407207016237,0.22047049137999825,False,False,False,True,False,True,False,False,False,False,False,False
2015.0,0.1155580983697487,1.303135281698201,3.0,4.0,-1.5780152515007093,32626.1,-0.18805067598962918,0.5361599507288194,False,True,False,False,True,False,False,False,False,False,False,True
2022.0,-1.455088708043568,1.3216112071343045,3.0,1.0,1.0292237762702248,46715.4,-1.4592332542356197,2.941901188653847,False,True,False,True,False,False,True,False,False,False,False,False
2016.0,-0.4079908371013569,0.40369363887697113,2.0,2.0,0.7569819500772758,50780.95,-0.3696481871676278,0.1529724286425153,False,False,True,True,False,True,False,False,False,True,False,False
2010.0,1.5116885929593635,-0.9222488397608534,3.0,3.0,1.0082820973323054,59547.25,0.719936879900364,-0.825170671235832,False,True,False,False,False,False,False,False,False,False,True,False
2017.0,0.2900744101934503,-1.0485426898405255,2.0,3.0,-0.34245619416347955,48685.65,-0.5512456983456264,-0.6704539866658082,False,False,False,True,False,True,False,False,False,False,False,False
2020.0,0.2028162542815997,1.6750481559990347,4.0,3.0,0.4847401238843268,51130.4,-1.0960382318796225,2.1006443087373037,False,False,True,False,False,True,False,False,False,False,False,True
2022.0,-0.7570234607487606,-1.4007288507163511,4.0,2.0,-1.588486090969669,48141.15,-1.4592332542356197,-0.6393438959599804,False,False,True,True,False,False,True,False,False,True,False,False
2014.0,-0.4079908371013569,1.3432498393423524,2.0,1.0,1.688886662814678,49889.85,-0.0064531648116305474,0.4256082741817907,False,False,False,False,True,False,False,False,True,False,False,False
2012.0,1.4244304370475123,-1.0271899520299415,3.0,4.0,-0.3948103915082774,52625.9,0.3567418575443667,-0.8258947458819184,True,False,False,False,True,False,False,False,False,False,True,False
2022.0,0.6391070338408543,-0.6630140948604739,2.0,2.0,-0.46810626779099446,56077.85,-1.4592332542356197,0.33112169140746056,False,True,False,False,False,False,True,False,False,False,False,False
2005.0,0.9881396574882576,1.0159543594457265,2.0,3.0,0.7779236290151949,47665.7,1.6279244357903573,-0.322894322690438,False,False,True,False,False,False,False,False,False,False,False,True
2012.0,-0.14621636936580432,-0.08002181323208404,2.0,1.0,-0.5414021440737115,44898.5,0.3567418575443667,-0.41056073552188266,True,False,False,False,True,False,False,False,True,False,False,False
2010.0,0.46459072201715235,1.2185462768485733,4.0,4.0,0.3172066923809736,41296.8,0.719936879900364,0.003129703744617957,False,False,False,True,False,False,False,False,True,False,False,False
2009.0,-0.8442816166606115,0.7685663636402568,2.0,4.0,0.578977679104963,36706.95,0.9015343910783626,-0.22618940712905622,False,True,False,True,False,False,False,True,False,False,False,False
2019.0,0.7263651897527049,-0.47611063251845787,4.0,2.0,0.4952109633532864,58402.85,-0.9144407207016237,-0.07620365468795003,False,True,False,True,False,True,False,False,False,True,False,False
2019.0,-0.23347452527765492,-0.1693995492392317,2.0,2.0,-0.9078815254872965,47897.6,-0.9144407207016237,0.1759708385900698,False,False,True,False,False,True,False,False,False,False,False,False
2006.0,-0.14621636936580432,-0.16864907644588897,4.0,4.0,1.0082820973323054,43094.5,1.4463269246123587,-0.6538358579067791,False,True,False,True,False,False,False,False,False,False,False,True
2005.0,0.5518488779290033,-1.0423780918952104,2.0,4.0,-0.33198535469451995,43186.4,1.6279244357903573,-0.9382901032940598,False,True,False,False,False,False,False,True,False,False,False,False
2015.0,1.5116885929593635,-0.8579404687313203,2.0,3.0,1.4585281944975672,63508.3,-0.18805067598962918,-0.6483819238227615,False,True,False,False,True,False,False,False,False,True,False,False
2014.0,-1.455088708043568,-0.14215023948095495,3.0,4.0,0.7883944684841544,40110.35,-0.0064531648116305474,-0.32594844906817805,False,True,False,True,True,False,False,True,False,False,False,False
2022.0,1.1626559693119596,-1.313691875088439,3.0,2.0,1.4271156760906885,70167.6,-1.4592332542356197,-0.5248465390819392,False,False,False,False,False,False,True,False,False,False,True,False
2022.0,-0.6697653048369095,0.444540800914624,2.0,1.0,1.0815779736150226,55141.65,-1.4592332542356197,1.7881128982907493,True,False,False,True,False,False,True,False,False,True,False,False
2021.0,-0.14621636936580432,-0.3184934775166487,2.0,3.0,1.2595822445873353,54500.8,-1.277635743057621,0.4594718729594478,False,False,False,False,False,False,True,False,False,True,False,False
2012.0,-1.6296050198672698,-1.5086182489592854,2.0,3.0,-1.2220067095560838,32598.050000000003,0.3567418575443667,-1.0370014513062025,False,False,False,False,True,False,False,False,False,False,False,False
2019.0,-0.6697653048369095,-1.5951727777914773,2.0,4.0,0.23343997662929702,49782.25,-0.9144407207016237,-0.9962842934887555,False,False,True,True,False,True,False,False,False,True,False,False
